real,approx,threshold,abs_error_percentage,approx paths given
-1.0,-1.0,12.93,-0.0,False
6721.64,6998.66,7.34,4.121315631304258,True
10649.05,10649.05,7.34,0.0,False
-1.0,-1.0,8.29,-0.0,False
15649.57,15649.57,6.52,0.0,False
2726.19,2939.25,6.52,7.815302675162037,True
8980.18,9252.6,6.52,3.033569483017045,True
14808.75,15058.64,6.52,1.6874482991474598,True
9550.27,9550.27,9.86,0.0,False
8166.18,8166.18,11.17,0.0,False
3033.23,3196.87,11.17,5.3949090573415095,True
-1.0,-1.0,6.21,-0.0,False
14120.32,14120.32,6.21,0.0,False
-1.0,-1.0,6.21,-0.0,False
6275.77,6275.77,6.21,0.0,False
17222.76,17222.76,6.13,0.0,False
12115.0,12657.5,6.13,4.477919933966158,True
12687.24,13007.86,12.86,2.527105974191399,True
9757.93,10624.4,12.99,8.879649679798884,True
5545.85,5545.85,12.99,0.0,False
6079.98,6079.98,12.99,0.0,False
7620.23,7620.23,12.99,0.0,False
11432.49,11432.49,8.87,0.0,False
-1.0,-1.0,7.21,-0.0,False
11663.22,11918.78,7.21,2.1911616174607125,True
618.03,916.8,7.21,48.34231347992816,True
-1.0,-1.0,7.21,-0.0,False
-1.0,-1.0,7.76,-0.0,False
12043.6,12247.86,7.76,1.6960045169218525,True
-1.0,-1.0,8.68,-0.0,False
7922.41,7922.41,7.46,0.0,False
8169.71,8169.71,7.46,0.0,False
4781.2,4781.2,7.46,0.0,False
-1.0,-1.0,9.02,-0.0,False
14114.56,14227.56,9.02,0.8005917293914937,True
8414.59,8706.19,5.83,3.4654094851917963,True
9216.6,9216.6,5.83,0.0,False
7154.7,7276.94,5.83,1.7085272617999328,True
13245.13,13245.13,5.83,0.0,False
4388.28,4738.44,11.81,7.9794361344308,True
12569.74,12628.56,11.81,0.46794921772446935,True
6628.17,6628.17,6.95,0.0,False
6939.69,7170.51,14.14,3.326085170951449,True
5684.48,5684.48,5.08,0.0,False
6580.14,6580.14,5.08,0.0,False
12715.46,12892.1,5.08,1.3891750672016683,True
6086.36,6086.36,5.08,0.0,False
10100.39,10438.54,10.11,3.3478905269994668,True
16951.21,16967.77,13.97,0.09769214115099342,True
10058.89,10199.77,13.97,1.4005521483980938,True
3359.09,3359.09,13.97,0.0,False
12919.52,13201.98,13.97,2.1863041351381405,True
17940.71,18535.91,9.39,3.3175944541771245,True
-1.0,-1.0,9.39,-0.0,False
4855.84,4855.84,13.07,0.0,False
13987.89,13987.89,13.07,0.0,False
-1.0,-1.0,5.66,-0.0,False
-1.0,-1.0,8.32,-0.0,False
4276.96,4276.96,8.32,0.0,False
19910.14,19910.14,9.11,0.0,False
9526.6,9526.6,9.11,0.0,False
7614.91,7653.53,9.11,0.5071629211638731,True
8099.36,8099.36,10.09,0.0,False
5361.88,5361.88,11.84,0.0,False
-1.0,-1.0,5.62,-0.0,False
-1.0,-1.0,5.62,-0.0,False
-1.0,-1.0,5.62,-0.0,False
19472.93,19554.03,5.62,0.4164755894464703,True
7042.65,7084.77,13.73,0.5980703286405089,True
-1.0,-1.0,13.73,-0.0,False
11008.58,11587.54,13.73,5.25917057422484,True
16695.19,17168.05,13.73,2.8323127799084684,True
5594.84,6017.76,12.93,7.559108035261063,True
4319.22,4319.22,12.93,0.0,False
-1.0,-1.0,12.93,-0.0,False
-1.0,-1.0,8.87,-0.0,False
12168.91,12654.36,8.87,3.9892644452132586,True
-1.0,-1.0,8.87,-0.0,False
15800.16,15901.76,12.0,0.6430314629725291,True
4129.14,4129.14,9.44,0.0,False
5806.2,5806.2,9.44,0.0,False
4106.96,4106.96,9.26,0.0,False
7860.05,8671.72,10.66,10.326524640428485,True
-1.0,-1.0,10.66,-0.0,False
-1.0,-1.0,8.81,-0.0,False
6636.21,6636.21,8.81,0.0,False
4771.1,4771.1,8.81,0.0,False
9667.0,9667.0,5.91,0.0,False
15510.34,15926.78,5.91,2.6849185768977373,True
7469.32,7735.18,6.7,3.5593601559445918,True
8018.11,8018.11,6.7,0.0,False
-1.0,-1.0,6.7,-0.0,False
5842.09,5842.09,5.72,0.0,False
2597.13,2597.13,5.72,0.0,False
13423.73,13986.44,5.72,4.191904932533662,True
5693.18,5693.18,8.84,0.0,False
5655.81,5655.81,8.84,0.0,False
9325.49,9725.28,8.84,4.287066953050197,True
-1.0,-1.0,8.84,-0.0,False
9919.48,9919.48,8.91,0.0,False
9548.06,9548.06,8.91,0.0,False
-1.0,-1.0,8.91,-0.0,False
2502.27,2502.27,8.91,0.0,False
17091.15,17548.19,13.03,2.6741325188767124,True
8252.61,8289.33,13.03,0.44495014304564673,True
12839.81,13587.04,13.03,5.81963440268977,True
6579.45,6579.45,8.6,0.0,False
9711.68,9711.68,8.6,0.0,False
3176.18,3338.46,8.6,5.10928221952157,True
5801.92,5801.92,11.48,0.0,False
-1.0,-1.0,11.48,-0.0,False
-1.0,-1.0,11.48,-0.0,False
9038.34,9456.55,9.57,4.627066474595989,True
18533.29,19674.59,9.57,6.15810792363363,True
1775.61,1775.61,9.61,0.0,False
15978.82,15987.31,12.87,0.05313283458978687,True
14680.37,14938.93,12.87,1.7612635103883587,True
3975.26,3975.26,12.87,0.0,False
17800.87,18169.37,11.31,2.0701235389056825,True
9622.48,9712.21,11.31,0.9325038867318983,True
5865.14,5865.14,12.24,0.0,False
-1.0,-1.0,12.24,-0.0,False
17210.1,17230.05,12.24,0.11592030261300475,True
22042.47,22095.67,12.47,0.24135226224645917,True
1011.42,1011.42,12.47,0.0,False
10490.54,10490.54,12.47,0.0,False
9269.59,9269.59,12.47,0.0,False
10914.96,11130.94,8.76,1.978752098037935,True
9097.98,9199.58,14.8,1.1167314063121745,True
10422.28,10596.22,9.99,1.6689246498846577,True
8615.54,8615.54,9.99,0.0,False
9407.04,9738.73,9.75,3.525976290097615,True
1144.43,1144.43,11.07,0.0,False
5512.94,5662.14,11.07,2.7063599458728147,True
-1.0,-1.0,11.07,-0.0,False
11987.41,12273.14,13.61,2.3835841103290836,True
16676.95,16737.47,13.61,0.3628960931105534,True
-1.0,-1.0,6.1,-0.0,False
-1.0,-1.0,6.8,-0.0,False
14772.67,14842.48,6.8,0.4725618320858686,True
7214.09,7400.09,10.58,2.5782877674107194,True
7521.42,7892.3,10.58,4.9309837769995575,True
-1.0,-1.0,9.57,-0.0,False
9967.87,10567.77,14.37,6.018336916512752,True
6140.98,6140.98,14.37,0.0,False
3621.0,3621.0,12.35,0.0,False
-1.0,-1.0,12.35,-0.0,False
13064.73,13064.73,12.35,0.0,False
9276.06,9463.67,13.3,2.0225181812105633,True
19014.2,19273.11,9.55,1.3616665439513618,True
-1.0,-1.0,9.55,-0.0,False
2259.05,2259.05,9.55,0.0,False
5386.45,5669.18,12.92,5.248911620826342,True
-1.0,-1.0,12.92,-0.0,False
12997.31,13208.59,12.92,1.6255671365844215,True
11991.43,12043.89,12.92,0.43747909965699777,True
16211.88,16344.98,10.04,0.82100286950064,True
12696.62,12901.52,7.29,1.6138153303792633,True
-1.0,-1.0,7.29,-0.0,False
8210.95,8733.63,7.29,6.365645875325004,True
-1.0,-1.0,8.19,-0.0,False
12891.58,12891.58,8.19,0.0,False
4007.99,4192.51,8.19,4.603803901706352,True
7101.66,7237.28,14.53,1.9096943531512336,True
-1.0,-1.0,14.53,-0.0,False
5273.85,5273.85,12.82,0.0,False
12312.56,12455.36,6.95,1.1597913025398543,True
6954.44,7034.4,6.95,1.1497690683937174,True
12200.97,12200.97,6.95,0.0,False
7096.5,7345.8,7.35,3.5129993658845935,True
-1.0,-1.0,11.44,-0.0,False
6716.69,6808.96,11.44,1.3737421259578817,True
7335.61,7888.39,11.44,7.535569639062064,True
-1.0,-1.0,7.65,-0.0,False
13715.34,13715.34,7.65,0.0,False
-1.0,-1.0,7.65,-0.0,False
-1.0,-1.0,7.65,-0.0,False
3809.54,3898.68,9.45,2.3399150553610113,True
11336.0,11336.0,9.45,0.0,False
6649.71,6649.71,9.45,0.0,False
8672.39,8672.39,9.45,0.0,False
7372.09,7372.09,9.88,0.0,False
15952.41,16452.57,9.88,3.1353256341831726,True
10352.08,10393.48,8.82,0.3999196296782834,True
11794.1,11794.1,6.19,0.0,False
11650.72,11771.98,11.26,1.0407940453465556,True
10695.22,10811.08,11.26,1.0832876743068454,True
9108.88,9727.35,11.26,6.789748026102014,True
12019.51,12057.87,11.26,0.31914778555865075,True
8494.61,9066.56,12.03,6.73309310256738,True
10784.64,10871.27,12.03,0.8032720610052911,True
-1.0,-1.0,12.03,-0.0,False
-1.0,-1.0,12.03,-0.0,False
15331.85,15356.23,6.05,0.15901538300987292,True
-1.0,-1.0,6.05,-0.0,False
-1.0,-1.0,6.05,-0.0,False
19227.59,19316.36,6.05,0.4616803249913298,True
8758.09,8782.51,13.65,0.2788279179592819,True
8032.18,8048.08,13.65,0.19795373111657902,True
8976.67,8976.67,13.65,0.0,False
17132.17,17374.75,6.86,1.4159327160540771,True
15295.22,17062.08,11.7,11.551713541877806,True
11544.58,11859.35,11.7,2.7265608623267408,True
10529.75,11108.59,11.7,5.497186542890383,True
15533.68,15683.88,11.7,0.9669312101189088,True
11328.72,11328.72,7.36,0.0,False
10942.36,11076.12,7.36,1.2224054043186316,True
3861.66,3861.66,7.36,0.0,False
17120.31,17457.44,7.36,1.9691816328092038,True
12928.03,13247.49,12.9,2.471064810338459,True
-1.0,-1.0,12.9,-0.0,False
13651.25,14290.8,11.66,4.684918963464879,True
-1.0,-1.0,11.66,-0.0,False
13665.72,13740.22,9.45,0.545159713502106,True
11704.28,12080.8,9.45,3.2169428619274196,True
11017.22,11157.54,9.45,1.2736425341420208,True
9029.59,9029.59,14.97,0.0,False
11458.53,11458.53,14.97,0.0,False
9359.9,9359.9,8.1,0.0,False
4325.29,4325.29,10.68,0.0,False
7755.34,7964.18,10.68,2.692854213999646,True
-1.0,-1.0,10.68,-0.0,False
10789.16,11136.97,10.68,3.223698601188596,True
15885.17,16612.55,10.82,4.5789878232338665,True
11475.81,11864.88,10.82,3.3903489165470644,True
1766.17,1766.17,9.68,0.0,False
14275.48,14275.48,14.06,0.0,False
14165.65,14244.77,14.06,0.5585342006897022,True
6127.35,6127.35,7.86,0.0,False
-1.0,-1.0,7.86,-0.0,False
-1.0,-1.0,7.86,-0.0,False
8230.6,8230.6,14.94,0.0,False
14316.03,15061.92,14.94,5.2101734908350945,True
5261.54,5574.81,14.94,5.953960247380053,True
-1.0,-1.0,13.96,-0.0,False
13171.47,13171.47,13.96,0.0,False
12284.1,12677.05,13.96,3.198850546641584,True
8313.9,8373.25,9.02,0.7138647325563258,True
10952.81,11200.88,13.76,2.26489823159536,True
16572.03,16860.78,5.05,1.742393659678386,True
5946.19,5946.19,5.05,0.0,False
8199.69,8203.41,5.05,0.04536756877393347,True
17649.44,17661.13,5.05,0.0662343961054987,True
5623.91,5623.91,5.51,0.0,False
5336.61,5336.61,5.51,0.0,False
11057.62,11061.32,5.51,0.03346108837162887,True
-1.0,-1.0,6.07,-0.0,False
8500.71,8500.71,6.07,0.0,False
11216.81,11468.28,6.07,2.241903000942346,True
17355.47,17773.84,6.07,2.4105944696398254,True
4835.37,4835.37,6.3,0.0,False
7215.17,7215.17,6.3,0.0,False
-1.0,-1.0,6.3,-0.0,False
10368.74,10946.65,13.08,5.573579817798497,True
13249.63,13751.53,13.08,3.7880303072614216,True
9264.93,9264.93,9.73,0.0,False
20122.13,21223.47,9.73,5.473277431365368,True
4235.98,4235.98,9.72,0.0,False
6983.76,7126.5,11.04,2.0438846695762707,True
14118.24,14556.12,11.04,3.1015197361710882,True
4942.32,4942.32,12.17,0.0,False
14758.36,14777.68,12.17,0.13090885437135094,True
-1.0,-1.0,12.53,-0.0,False
7308.45,7665.17,12.53,4.880925504039848,True
9904.86,9904.86,7.22,0.0,False
3311.49,3311.49,7.22,0.0,False
3420.13,3420.13,10.78,0.0,False
5393.38,5393.38,10.78,0.0,False
10423.81,10676.37,10.78,2.4229144621784293,True
14941.72,15161.62,10.87,1.471718115451243,True
11702.74,11702.74,10.87,0.0,False
15759.09,15873.79,10.87,0.7278339041150265,True
3631.74,3631.74,6.71,0.0,False
7016.23,7098.42,11.41,1.1714268203864542,True
7750.89,7750.89,14.65,0.0,False
12589.52,12893.24,14.65,2.412482763441333,True
11996.96,12782.12,6.3,6.54465798002162,True
2293.09,2293.09,11.65,0.0,False
7769.05,7985.4,11.65,2.784767764398471,True
7889.56,8017.2,5.9,1.6178342011468245,True
10055.33,10055.33,5.9,0.0,False
11110.2,11437.05,11.31,2.9418912350812634,True
6236.15,6236.15,11.31,0.0,False
-1.0,-1.0,11.31,-0.0,False
7746.98,8286.64,11.75,6.9660693586403974,True
14827.32,15255.99,11.75,2.8910821375676794,True
3943.87,3943.87,11.75,0.0,False
6014.21,6014.21,9.71,0.0,False
7906.04,7906.04,9.71,0.0,False
6491.26,6491.26,9.71,0.0,False
8092.18,8200.42,9.04,1.337587646344987,True
19548.92,20054.29,9.04,2.5851555993886244,True
8453.82,8456.56,9.04,0.032411383256324144,True
12538.69,12707.07,9.04,1.3428835069692224,True
9578.85,10148.0,14.53,5.941736220945099,True
15605.27,16097.04,14.53,3.1513072186511377,True
-1.0,-1.0,14.23,-0.0,False
4831.47,4831.47,14.23,0.0,False
-1.0,-1.0,14.23,-0.0,False
11862.46,12246.06,14.23,3.2337306089967885,True
12793.58,12793.58,8.78,0.0,False
10080.98,10080.98,8.78,0.0,False
11487.54,11701.52,8.78,1.8627138621497688,True
7290.54,7290.54,8.78,0.0,False
-1.0,-1.0,12.8,-0.0,False
10817.67,11120.62,12.8,2.800510646007881,True
15744.68,16115.62,9.88,2.3559703976200246,True
4307.11,4307.11,9.88,0.0,False
19052.49,19345.09,9.88,1.535757268472512,True
4064.54,4064.54,9.2,0.0,False
9716.88,9717.79,14.85,0.009365146013964086,True
9068.84,9597.46,14.85,5.828970408563818,True
-1.0,-1.0,14.85,-0.0,False
-1.0,-1.0,14.85,-0.0,False
9831.99,10417.54,14.39,5.955559352684463,True
3140.44,3140.44,11.98,0.0,False
14054.83,14103.51,11.98,0.34635780012992184,True
-1.0,-1.0,11.98,-0.0,False
903.37,903.37,8.29,0.0,False
15334.1,15334.1,14.54,0.0,False
7160.87,7791.69,14.54,8.809264796037349,True
8472.41,8903.85,14.54,5.092293692113584,True
1279.26,1279.26,14.58,0.0,False
16657.59,16657.59,7.87,0.0,False
14679.0,15234.58,7.87,3.7848627290687373,True
4328.9,4403.05,11.64,1.7129062810413858,True
16081.54,16556.16,11.64,2.9513342627633854,True
11965.12,11965.12,9.5,0.0,False
3944.88,4003.02,9.5,1.4738090892498599,True
-1.0,-1.0,9.5,-0.0,False
7380.41,7380.41,5.68,0.0,False
5493.58,5493.58,5.68,0.0,False
11700.94,11700.94,5.68,0.0,False
8065.73,8065.73,5.92,0.0,False
12754.69,12960.51,5.92,1.6136809283487068,True
19901.35,20262.57,9.37,1.8150527476779272,True
17496.06,17738.28,9.37,1.3844259793347615,True
13232.58,13723.48,9.37,3.7097829750509703,True
8428.4,8428.4,9.37,0.0,False
15723.95,15723.95,11.79,0.0,False
7710.74,7894.84,11.79,2.3875788834794114,True
5424.49,5424.49,11.79,0.0,False
8624.58,9153.32,11.79,6.130617374991012,True
14847.68,15222.77,9.33,2.5262532597685303,True
8551.47,8646.57,9.33,1.1120895004016897,True
5190.55,5603.66,9.33,7.9588868231690215,True
2068.67,2068.67,9.33,0.0,False
7207.87,7405.89,7.87,2.7472748537362692,True
7984.7,8058.57,7.87,0.9251443385474708,True
14163.63,14549.19,7.87,2.72218350804138,True
-1.0,-1.0,14.28,-0.0,False
7140.78,7140.78,9.49,0.0,False
12645.36,12645.36,9.49,0.0,False
7211.64,7211.64,9.49,0.0,False
10367.66,10819.1,9.49,4.35430945845061,True
13544.05,13710.45,10.62,1.2285837692566217,True
9748.67,10111.91,7.06,3.72604673252864,True
-1.0,-1.0,7.06,-0.0,False
589.01,589.01,6.01,0.0,False
-1.0,-1.0,5.63,-0.0,False
8415.04,8415.04,5.63,0.0,False
-1.0,-1.0,10.95,-0.0,False
8872.97,8967.15,13.65,1.061425881074773,True
9333.38,9840.16,13.65,5.429758565492894,True
5504.65,5504.65,13.65,0.0,False
10737.15,11122.17,14.36,3.585867758203997,True
11920.36,12207.61,12.76,2.4097426587787614,True
-1.0,-1.0,12.76,-0.0,False
10594.24,10594.24,12.76,0.0,False
-1.0,-1.0,12.76,-0.0,False
6821.58,7109.94,11.75,4.227173176888634,True
7226.57,7451.93,11.75,3.118491898646254,True
14489.53,14538.73,12.17,0.3395555273359378,True
-1.0,-1.0,12.17,-0.0,False
13343.23,13533.19,12.17,1.423643300760018,True
4638.41,4638.41,12.17,0.0,False
-1.0,-1.0,7.65,-0.0,False
7179.41,7810.24,7.65,8.7866551708288,True
16209.58,16421.5,7.65,1.3073750214379403,True
11372.38,11372.38,7.65,0.0,False
4274.6,4693.94,12.64,9.810040705563075,True
15104.01,15150.62,8.86,0.30859354568753977,True
17130.84,17347.18,8.86,1.2628686042248958,True
8376.89,8376.89,8.86,0.0,False
18313.11,18579.73,8.86,1.455896895721147,True
10953.92,11143.12,14.92,1.727235546726658,True
-1.0,-1.0,14.92,-0.0,False
4648.36,4794.74,8.34,3.1490676281527277,True
-1.0,-1.0,8.34,-0.0,False
-1.0,-1.0,8.34,-0.0,False
-1.0,-1.0,6.7,-0.0,False
-1.0,-1.0,5.2,-0.0,False
-1.0,-1.0,5.2,-0.0,False
14806.91,15803.75,5.2,6.7322621667856435,True
11945.87,11945.87,5.2,0.0,False
14808.24,15050.7,12.77,1.6373316477852937,True
17581.64,18264.44,12.77,3.883596752066356,True
-1.0,-1.0,12.77,-0.0,False
4939.82,4939.82,7.74,0.0,False
7106.93,7106.93,7.74,0.0,False
11837.23,11950.73,7.74,0.9588391878843278,True
-1.0,-1.0,6.02,-0.0,False
7210.52,7210.52,6.91,0.0,False
6125.92,6125.92,6.91,0.0,False
12745.56,13361.85,6.91,4.835330891698764,True
12429.57,12786.72,6.91,2.8733898276448797,True
13489.94,14117.07,14.12,4.648871677709457,True
5570.17,5633.23,14.12,1.132101892760894,True
10840.99,10840.99,7.12,0.0,False
6281.19,6281.19,11.86,0.0,False
12427.59,12528.19,11.86,0.8094892090904219,True
8382.92,8524.19,11.86,1.6852123126547842,True
8709.45,8709.45,5.06,0.0,False
13927.82,14048.02,12.48,0.863020917846445,True
14812.24,14964.42,12.48,1.027393561000904,True
13868.23,14121.87,12.48,1.8289284212909742,True
10267.67,10592.82,9.26,3.1667359780748665,True
14369.81,14533.13,12.01,1.136549474210165,True
5978.16,6104.04,12.01,2.1056646192139405,True
14223.46,14223.46,12.01,0.0,False
15655.67,16016.16,12.01,2.3026162406335837,True
8414.94,8991.66,11.83,6.8535248023158735,True
6502.68,6502.68,11.83,0.0,False
15960.96,15960.96,10.6,0.0,False
4409.86,4409.86,8.84,0.0,False
5788.17,5788.17,8.84,0.0,False
14708.6,14995.38,8.84,1.9497436873665668,True
5461.76,5461.76,8.84,0.0,False
15762.53,16463.69,14.62,4.448270677359522,True
-1.0,-1.0,14.62,-0.0,False
4488.66,4488.66,6.89,0.0,False
11073.78,11073.78,6.89,0.0,False
8349.33,8729.23,6.89,4.5500656938939965,True
-1.0,-1.0,6.89,-0.0,False
-1.0,-1.0,11.81,-0.0,False
12364.35,14499.89,11.81,17.271753064253268,True
15559.99,15559.99,11.81,0.0,False
-1.0,-1.0,11.81,-0.0,False
4843.37,4843.37,10.59,0.0,False
-1.0,-1.0,11.57,-0.0,False
9257.59,9257.59,11.57,0.0,False
-1.0,-1.0,12.87,-0.0,False
10052.3,10455.12,12.87,4.007242123693101,True
11349.43,11678.75,12.87,2.9016435186612872,True
6586.35,6776.54,14.9,2.8876388287898394,True
9257.87,9257.87,11.17,0.0,False
8017.22,8017.22,8.06,0.0,False
8549.22,8549.22,8.06,0.0,False
-1.0,-1.0,10.3,-0.0,False
9612.04,9612.04,10.3,0.0,False
6834.81,6834.81,10.3,0.0,False
17503.84,17866.44,12.43,2.0715454437426217,True
14971.65,15012.67,12.43,0.2739844973666926,True
-1.0,-1.0,10.69,-0.0,False
9288.18,9288.18,10.69,0.0,False
2393.48,2393.48,10.69,0.0,False
8930.22,8969.32,9.72,0.43783915737798584,True
11546.55,11576.02,9.72,0.25522775201251596,True
8924.59,9349.19,11.55,4.757641527509951,True
9260.95,9792.54,11.55,5.7401238533843735,True
12584.47,12584.47,6.81,0.0,False
7801.37,7801.37,6.81,0.0,False
21637.1,21637.1,6.81,0.0,False
15903.12,16466.93,12.0,3.5452791653461677,True
7673.56,7805.13,13.57,1.714588795813152,True
7279.98,7651.12,13.57,5.098090928821238,True
9146.44,9146.44,13.57,0.0,False
4525.53,4525.53,9.51,0.0,False
10188.35,10188.35,9.51,0.0,False
4404.76,4404.76,9.51,0.0,False
9489.34,9574.45,7.0,0.8969011543479375,True
2948.2,2948.2,7.0,0.0,False
4475.8,4475.8,12.39,0.0,False
11153.13,11468.77,12.39,2.830057571282692,True
5321.44,5487.68,14.07,3.1239664451727487,True
6403.9,6867.82,14.07,7.244335483065009,True
9333.91,9686.11,14.07,3.7733382901699364,True
3003.18,3003.18,8.37,0.0,False
13780.54,13904.61,8.37,0.9003275633610853,True
9613.53,9613.53,8.37,0.0,False
10295.1,10742.17,8.37,4.342551310817765,True
-1.0,-1.0,5.33,-0.0,False
19638.89,20366.99,5.02,3.7074396770897042,True
13399.92,13399.92,5.02,0.0,False
-1.0,-1.0,10.17,-0.0,False
5823.35,5823.35,10.17,0.0,False
-1.0,-1.0,10.17,-0.0,False
-1.0,-1.0,6.86,-0.0,False
3409.47,3845.77,14.3,12.796710339143628,True
8707.37,8728.71,9.88,0.2450797427925806,True
6595.89,6595.89,9.88,0.0,False
5714.74,5957.12,9.88,4.24131281563116,True
8130.92,8130.92,9.88,0.0,False
15971.06,16200.62,14.15,1.4373498064624473,True
9629.01,9629.31,14.15,0.0031155850912946647,True
-1.0,-1.0,14.15,-0.0,False
18218.27,18343.26,7.9,0.6860695334957598,True
-1.0,-1.0,7.9,-0.0,False
8189.09,8548.84,12.52,4.393040008108349,True
10013.57,10310.21,12.52,2.9623800502717756,True
12324.45,12523.33,12.64,1.613702842723198,True
5456.04,5456.04,12.64,0.0,False
10588.47,10588.47,10.68,0.0,False
12220.53,12220.53,10.68,0.0,False
3280.57,3280.57,10.68,0.0,False
5855.97,5855.97,7.12,0.0,False
5560.24,5560.24,9.31,0.0,False
11532.54,11532.54,9.31,0.0,False
9561.57,9561.57,9.31,0.0,False
5454.42,5454.42,8.82,0.0,False
9391.43,9391.43,7.96,0.0,False
-1.0,-1.0,7.96,-0.0,False
3549.98,3549.98,9.47,0.0,False
9857.41,9857.41,9.47,0.0,False
8332.35,8332.35,9.47,0.0,False
5754.83,5754.83,9.91,0.0,False
10184.3,10184.3,9.91,0.0,False
12113.4,12428.95,9.91,2.604966400845354,True
7268.65,7786.92,11.68,7.130209873910568,True
9201.43,9995.08,11.68,8.625289764743084,True
20665.69,20665.69,6.6,0.0,False
14472.5,14946.13,6.6,3.2726204871307596,True
14829.86,14870.97,5.74,0.27721097839088676,True
-1.0,-1.0,5.74,-0.0,False
7043.83,7043.83,5.74,0.0,False
15067.83,15536.95,5.74,3.1133879264632056,True
7318.39,7318.39,8.34,0.0,False
-1.0,-1.0,13.92,-0.0,False
6196.93,6732.75,13.92,8.646539496169872,True
-1.0,-1.0,13.92,-0.0,False
4830.15,4830.15,12.58,0.0,False
5741.06,5835.44,9.96,1.6439472849961365,True
6055.3,6055.3,9.96,0.0,False
-1.0,-1.0,9.96,-0.0,False
9677.15,9989.49,9.96,3.227603168288186,True
-1.0,-1.0,11.48,-0.0,False
13339.58,13339.58,11.48,0.0,False
-1.0,-1.0,11.48,-0.0,False
8513.51,8902.18,11.48,4.565332042835447,True
15043.35,15043.35,9.03,0.0,False
9440.11,9440.11,7.37,0.0,False
-1.0,-1.0,7.37,-0.0,False
11022.36,11022.36,7.37,0.0,False
11833.22,12234.6,14.41,3.391976148503966,True
12638.09,12718.85,14.41,0.6390206115006319,True
8870.16,9136.02,9.14,2.997240185069949,True
3124.65,3124.65,9.14,0.0,False
